bichoice,range,home_chg,work_chg,town,highway,gender,state,Region,education,employment,hsincome,hsize,housit,residence,all_cars,ev_cars,home_parking,home_evse,work_parking,work_evse,buycar,zipcode,dmileage,long_dist,Age_category,RUCA
1,2,5,0,4,3,1,Michigan,3,4,1,3,5,1,1,2,0,2,2,5,3,1,48073,20,0,2,1
1,4,5,3,2,4,1,Michigan,3,4,1,3,5,1,1,2,0,2,2,5,3,1,48073,20,0,2,1
1,4,20,1,4,1,1,Michigan,3,4,1,3,5,1,1,2,0,2,2,5,3,1,48073,20,0,2,1
1,3,1,5,3,4,1,Michigan,3,4,1,3,5,1,1,2,0,2,2,5,3,1,48073,20,0,2,1
1,2,5,1,1,1,1,Michigan,3,4,1,3,5,1,1,2,0,2,2,5,3,1,48073,20,0,2,1
1,1,1,1,1,2,1,Michigan,3,4,1,3,5,1,1,2,0,2,2,5,3,1,48073,20,0,2,1
1,1,0,5,1,3,1,Michigan,3,3,2,3,4,1,1,2,0,1,1,2,2,1,48083,50,1,1,1
1,2,0,10,3,2,1,Michigan,3,3,2,3,4,1,1,2,0,1,1,2,2,1,48083,50,1,1,1
1,2,2,1,2,3,1,Michigan,3,3,2,3,4,1,1,2,0,1,1,2,2,1,48083,50,1,1,1
0,3,2,0,2,4,1,Michigan,3,3,2,3,4,1,1,2,0,1,1,2,2,1,48083,50,1,1,1
1,4,3,5,2,2,1,Michigan,3,3,2,3,4,1,1,2,0,1,1,2,2,1,48083,50,1,1,1
1,2,1,2,2,1,1,Michigan,3,3,2,3,4,1,1,2,0,1,1,2,2,1,48083,50,1,1,1
1,3,5,1,4,4,1,Michigan,3,4,2,1,2,2,1,1,0,6,1,2,2,3,48118,5,1,1,1
1,4,0,20,4,2,1,Michigan,3,4,2,1,2,2,1,1,0,6,1,2,2,3,48118,5,1,1,1
1,1,1,5,1,3,1,Michigan,3,4,2,1,2,2,1,1,0,6,1,2,2,3,48118,5,1,1,1
0,2,20,0,3,1,1,Michigan,3,4,2,1,2,2,1,1,0,6,1,2,2,3,48118,5,1,1,1
1,1,5,20,3,2,1,Michigan,3,4,2,1,2,2,1,1,0,6,1,2,2,3,48118,5,1,1,1
1,1,20,1,2,4,1,Michigan,3,4,2,1,2,2,1,1,0,6,1,2,2,3,48118,5,1,1,1
0,1,5,3,2,4,0,Michigan,3,2,5,1,1,4,1,1,0,2,2,5,2,1,48137,5,0,3,1
0,2,1,2,2,1,0,Michigan,3,2,5,1,1,4,1,1,0,2,2,5,2,1,48137,5,0,3,1
0,3,5,20,4,1,0,Michigan,3,2,5,1,1,4,1,1,0,2,2,5,2,1,48137,5,0,3,1
0,4,3,0,4,4,0,Michigan,3,2,5,1,1,4,1,1,0,2,2,5,2,1,48137,5,0,3,1
0,4,5,1,2,2,0,Michigan,3,2,5,1,1,4,1,1,0,2,2,5,2,1,48137,5,0,3,1
0,2,0,1,4,3,0,Michigan,3,2,5,1,1,4,1,1,0,2,2,5,2,1,48137,5,0,3,1
0,3,2,10,2,2,0,Michigan,3,3,1,2,5,2,2,2,0,6,2,2,2,1,48152,15,3,2,1
0,4,5,3,3,1,0,Michigan,3,3,1,2,5,2,2,2,0,6,2,2,2,1,48152,15,3,2,1
0,1,1,2,4,1,0,Michigan,3,3,1,2,5,2,2,2,0,6,2,2,2,1,48152,15,3,2,1
0,3,0,0,4,2,0,Michigan,3,3,1,2,5,2,2,2,0,6,2,2,2,1,48152,15,3,2,1
0,1,10,1,2,3,0,Michigan,3,3,1,2,5,2,2,2,0,6,2,2,2,1,48152,15,3,2,1
0,3,20,2,3,4,0,Michigan,3,3,1,2,5,2,2,2,0,6,2,2,2,1,48152,15,3,2,1
1,2,5,2,3,3,1,Michigan,3,3,1,1,4,2,2,2,0,6,2,2,2,1,48158,70,4,2,1
0,1,0,20,4,4,1,Michigan,3,3,1,1,4,2,2,2,0,6,2,2,2,1,48158,70,4,2,1
1,3,1,2,1,4,1,Michigan,3,3,1,1,4,2,2,2,0,6,2,2,2,1,48158,70,4,2,1
1,3,1,3,2,3,1,Michigan,3,3,1,1,4,2,2,2,0,6,2,2,2,1,48158,70,4,2,1
0,1,5,20,4,1,1,Michigan,3,3,1,1,4,2,2,2,0,6,2,2,2,1,48158,70,4,2,1
0,4,2,0,4,2,1,Michigan,3,3,1,1,4,2,2,2,0,6,2,2,2,1,48158,70,4,2,1
0,1,10,10,1,3,0,Michigan,3,4,5,3,2,1,1,2,0,1,2,5,2,2,48176,20,0,4,1
0,1,0,20,2,2,0,Michigan,3,4,5,3,2,1,1,2,0,1,2,5,2,2,48176,20,0,4,1
0,1,0,0,2,4,0,Michigan,3,4,5,3,2,1,1,2,0,1,2,5,2,2,48176,20,0,4,1
1,2,0,3,2,1,0,Michigan,3,4,5,3,2,1,1,2,0,1,2,5,2,2,48176,20,0,4,1
0,3,1,3,4,2,0,Michigan,3,4,5,3,2,1,1,2,0,1,2,5,2,2,48176,20,0,4,1
0,3,20,5,2,3,0,Michigan,3,4,5,3,2,1,1,2,0,1,2,5,2,2,48176,20,0,4,1
0,3,20,10,2,4,1,Michigan,3,2,1,2,5,2,1,2,0,6,2,2,2,1,48186,30,2,2,1
1,3,5,2,4,1,1,Michigan,3,2,1,2,5,2,1,2,0,6,2,2,2,1,48186,30,2,2,1
0,3,3,5,4,1,1,Michigan,3,2,1,2,5,2,1,2,0,6,2,2,2,1,48186,30,2,2,1
1,3,3,20,2,3,1,Michigan,3,2,1,2,5,2,1,2,0,6,2,2,2,1,48186,30,2,2,1
1,4,20,1,2,2,1,Michigan,3,2,1,2,5,2,1,2,0,6,2,2,2,1,48186,30,2,2,1
1,4,1,10,4,4,1,Michigan,3,2,1,2,5,2,1,2,0,6,2,2,2,1,48186,30,2,2,1
1,3,10,3,1,2,0,Michigan,3,3,2,3,4,1,1,3,0,6,1,5,3,3,48197,25,2,3,1
1,4,5,5,3,4,0,Michigan,3,3,2,3,4,1,1,3,0,6,1,5,3,3,48197,25,2,3,1
1,2,1,2,2,1,0,Michigan,3,3,2,3,4,1,1,3,0,6,1,5,3,3,48197,25,2,3,1
1,3,5,10,1,3,0,Michigan,3,3,2,3,4,1,1,3,0,6,1,5,3,3,48197,25,2,3,1
1,4,0,1,3,1,0,Michigan,3,3,2,3,4,1,1,3,0,6,1,5,3,3,48197,25,2,3,1
1,2,2,2,4,2,0,Michigan,3,3,2,3,4,1,1,3,0,6,1,5,3,3,48197,25,2,3,1
1,1,20,20,3,3,1,Michigan,3,3,1,1,2,2,1,2,0,4,2,1,3,2,48198,20,4,1,1
1,3,10,1,1,1,1,Michigan,3,3,1,1,2,2,1,2,0,4,2,1,3,2,48198,20,4,1,1
1,3,0,10,3,1,1,Michigan,3,3,1,1,2,2,1,2,0,4,2,1,3,2,48198,20,4,1,1
1,4,0,0,4,3,1,Michigan,3,3,1,1,2,2,1,2,0,4,2,1,3,2,48198,20,4,1,1
1,3,1,20,4,4,1,Michigan,3,3,1,1,2,2,1,2,0,4,2,1,3,2,48198,20,4,1,1
1,3,10,10,4,2,1,Michigan,3,3,1,1,2,2,1,2,0,4,2,1,3,2,48198,20,4,1,1
1,2,2,3,1,3,0,Michigan,3,4,1,2,3,1,1,1,0,1,2,2,2,1,48329,20,1,2,1
0,3,5,1,4,4,0,Michigan,3,4,1,2,3,1,1,1,0,1,2,2,2,1,48329,20,1,2,1
1,1,1,1,1,2,0,Michigan,3,4,1,2,3,1,1,1,0,1,2,2,2,1,48329,20,1,2,1
1,4,0,3,1,2,0,Michigan,3,4,1,2,3,1,1,1,0,1,2,2,2,1,48329,20,1,2,1
1,3,5,3,2,1,0,Michigan,3,4,1,2,3,1,1,1,0,1,2,2,2,1,48329,20,1,2,1
1,4,5,5,2,3,0,Michigan,3,4,1,2,3,1,1,1,0,1,2,2,2,1,48329,20,1,2,1
1,3,1,3,1,1,1,Michigan,3,1,2,2,5,2,1,1,0,3,1,2,3,3,48442,35,1,2,1
0,1,2,20,1,2,1,Michigan,3,1,2,2,5,2,1,1,0,3,1,2,3,3,48442,35,1,2,1
0,4,0,20,1,3,1,Michigan,3,1,2,2,5,2,1,1,0,3,1,2,3,3,48442,35,1,2,1
1,4,0,0,4,3,1,Michigan,3,1,2,2,5,2,1,1,0,3,1,2,3,3,48442,35,1,2,1
0,1,1,1,3,2,1,Michigan,3,1,2,2,5,2,1,1,0,3,1,2,3,3,48442,35,1,2,1
0,2,10,5,3,4,1,Michigan,3,1,2,2,5,2,1,1,0,3,1,2,3,3,48442,35,1,2,1
1,1,0,0,2,1,1,Michigan,3,3,1,3,2,1,1,2,0,1,2,2,2,2,48451,40,4,2,1
1,4,2,5,2,2,1,Michigan,3,3,1,3,2,1,1,2,0,1,2,2,2,2,48451,40,4,2,1
1,1,20,20,3,3,1,Michigan,3,3,1,3,2,1,1,2,0,1,2,2,2,2,48451,40,4,2,1
1,3,2,0,2,4,1,Michigan,3,3,1,3,2,1,1,2,0,1,2,2,2,2,48451,40,4,2,1
1,3,1,1,3,2,1,Michigan,3,3,1,3,2,1,1,2,0,1,2,2,2,2,48451,40,4,2,1
1,1,2,0,2,3,1,Michigan,3,3,1,3,2,1,1,2,0,1,2,2,2,2,48451,40,4,2,1
1,2,3,1,3,1,0,Michigan,3,3,6,1,1,1,4,1,0,1,3,2,3,1,48507,15,4,2,1
1,3,20,5,2,3,0,Michigan,3,3,6,1,1,1,4,1,0,1,3,2,3,1,48507,15,4,2,1
0,1,5,3,2,4,0,Michigan,3,3,6,1,1,1,4,1,0,1,3,2,3,1,48507,15,4,2,1
1,4,0,10,1,3,0,Michigan,3,3,6,1,1,1,4,1,0,1,3,2,3,1,48507,15,4,2,1
0,3,20,10,1,2,0,Michigan,3,3,6,1,1,1,4,1,0,1,3,2,3,1,48507,15,4,2,1
1,3,1,3,1,1,0,Michigan,3,3,6,1,1,1,4,1,0,1,3,2,3,1,48507,15,4,2,1
1,3,5,0,1,2,1,Michigan,3,3,1,2,3,1,1,2,0,1,2,1,2,1,48642,100,4,2,1
1,2,0,1,2,4,1,Michigan,3,3,1,2,3,1,1,2,0,1,2,1,2,1,48642,100,4,2,1
1,4,3,0,4,4,1,Michigan,3,3,1,2,3,1,1,2,0,1,2,1,2,1,48642,100,4,2,1
1,3,3,2,1,2,1,Michigan,3,3,1,2,3,1,1,2,0,1,2,1,2,1,48642,100,4,2,1
1,1,0,5,2,1,1,Michigan,3,3,1,2,3,1,1,2,0,1,2,1,2,1,48642,100,4,2,1
1,1,3,3,4,2,1,Michigan,3,3,1,2,3,1,1,2,0,1,2,1,2,1,48642,100,4,2,1
1,2,10,5,2,2,1,Michigan,3,1,1,1,2,1,1,1,0,3,2,2,2,2,48708,25,3,1,1
1,3,3,20,2,3,1,Michigan,3,1,1,1,2,1,1,1,0,3,2,2,2,2,48708,25,3,1,1
1,2,10,20,2,4,1,Michigan,3,1,1,1,2,1,1,1,0,3,2,2,2,2,48708,25,3,1,1
1,2,20,20,3,2,1,Michigan,3,1,1,1,2,1,1,1,0,3,2,2,2,2,48708,25,3,1,1
1,4,1,10,4,4,1,Michigan,3,1,1,1,2,1,1,1,0,3,2,2,2,2,48708,25,3,1,1
1,3,20,20,2,1,1,Michigan,3,1,1,1,2,1,1,1,0,3,2,2,2,2,48708,25,3,1,1
0,4,5,1,1,4,0,Michigan,3,2,1,1,2,1,6,2,0,5,2,2,2,1,48723,5,1,3,3
0,2,2,2,1,2,0,Michigan,3,2,1,1,2,1,6,2,0,5,2,2,2,1,48723,5,1,3,3
0,2,10,3,1,1,0,Michigan,3,2,1,1,2,1,6,2,0,5,2,2,2,1,48723,5,1,3,3
0,3,1,1,3,2,0,Michigan,3,2,1,1,2,1,6,2,0,5,2,2,2,1,48723,5,1,3,3
0,4,20,3,4,4,0,Michigan,3,2,1,1,2,1,6,2,0,5,2,2,2,1,48723,5,1,3,3
0,4,10,3,3,4,0,Michigan,3,2,1,1,2,1,6,2,0,5,2,2,2,1,48723,5,1,3,3
1,4,2,20,2,1,0,Michigan,3,3,2,1,1,2,5,1,0,6,2,2,2,1,48820,10,0,2,1
1,3,5,0,1,2,0,Michigan,3,3,2,1,1,2,5,1,0,6,2,2,2,1,48820,10,0,2,1
1,2,1,20,4,4,0,Michigan,3,3,2,1,1,2,5,1,0,6,2,2,2,1,48820,10,0,2,1
1,3,20,5,1,4,0,Michigan,3,3,2,1,1,2,5,1,0,6,2,2,2,1,48820,10,0,2,1
1,4,0,2,2,3,0,Michigan,3,3,2,1,1,2,5,1,0,6,2,2,2,1,48820,10,0,2,1
1,2,2,2,1,2,0,Michigan,3,3,2,1,1,2,5,1,0,6,2,2,2,1,48820,10,0,2,1
1,1,5,1,4,2,1,Michigan,3,2,1,1,4,1,1,2,0,1,3,2,2,1,48838,40,0,2,3
1,1,20,3,4,1,1,Michigan,3,2,1,1,4,1,1,2,0,1,3,2,2,1,48838,40,0,2,3
1,3,0,1,1,4,1,Michigan,3,2,1,1,4,1,1,2,0,1,3,2,2,1,48838,40,0,2,3
1,4,0,20,4,2,1,Michigan,3,2,1,1,4,1,1,2,0,1,3,2,2,1,48838,40,0,2,3
1,3,0,10,4,3,1,Michigan,3,2,1,1,4,1,1,2,0,1,3,2,2,1,48838,40,0,2,3
1,3,3,0,2,1,1,Michigan,3,2,1,1,4,1,1,2,0,1,3,2,2,1,48838,40,0,2,3
0,2,0,3,2,1,0,Michigan,3,3,1,1,3,2,5,2,0,3,1,2,1,3,48858,10,1,1,2
1,4,10,2,1,4,0,Michigan,3,3,1,1,3,2,5,2,0,3,1,2,1,3,48858,10,1,1,2
0,1,1,2,4,1,0,Michigan,3,3,1,1,3,2,5,2,0,3,1,2,1,3,48858,10,1,1,2
1,4,10,3,3,4,0,Michigan,3,3,1,1,3,2,5,2,0,3,1,2,1,3,48858,10,1,1,2
1,4,5,10,3,2,0,Michigan,3,3,1,1,3,2,5,2,0,3,1,2,1,3,48858,10,1,1,2
0,3,20,1,2,3,0,Michigan,3,3,1,1,3,2,5,2,0,3,1,2,1,3,48858,10,1,1,2
1,4,2,20,2,1,1,Michigan,3,2,5,1,2,1,1,1,0,2,2,5,3,2,49006,10,1,3,1
1,2,2,1,2,3,1,Michigan,3,2,5,1,2,1,1,1,0,2,2,5,3,2,49006,10,1,3,1
1,2,3,1,3,1,1,Michigan,3,2,5,1,2,1,1,1,0,2,2,5,3,2,49006,10,1,3,1
1,2,3,3,1,3,1,Michigan,3,2,5,1,2,1,1,1,0,2,2,5,3,2,49006,10,1,3,1
1,1,10,3,4,2,1,Michigan,3,2,5,1,2,1,1,1,0,2,2,5,3,2,49006,10,1,3,1
1,1,0,3,3,4,1,Michigan,3,2,5,1,2,1,1,1,0,2,2,5,3,2,49006,10,1,3,1
0,2,10,10,2,3,1,Michigan,3,1,1,1,1,1,1,1,0,2,2,5,2,3,49008,5,0,2,1
0,3,5,20,4,1,1,Michigan,3,1,1,1,1,1,1,1,0,2,2,5,2,3,49008,5,0,2,1
0,2,2,1,1,4,1,Michigan,3,1,1,1,1,1,1,1,0,2,2,5,2,3,49008,5,0,2,1
0,3,1,3,1,1,1,Michigan,3,1,1,1,1,1,1,1,0,2,2,5,2,3,49008,5,0,2,1
0,3,10,0,3,3,1,Michigan,3,1,1,1,1,1,1,1,0,2,2,5,2,3,49008,5,0,2,1
0,4,3,1,4,2,1,Michigan,3,1,1,1,1,1,1,1,0,2,2,5,2,3,49008,5,0,2,1
0,3,0,5,1,1,1,Michigan,3,2,1,1,3,2,5,1,0,3,2,1,2,1,49009,20,1,1,1
0,3,2,1,3,1,1,Michigan,3,2,1,1,3,2,5,1,0,3,2,1,2,1,49009,20,1,1,1
0,4,3,3,4,2,1,Michigan,3,2,1,1,3,2,5,1,0,3,2,1,2,1,49009,20,1,1,1
0,1,0,20,4,4,1,Michigan,3,2,1,1,3,2,5,1,0,3,2,1,2,1,49009,20,1,1,1
0,1,3,1,3,2,1,Michigan,3,2,1,1,3,2,5,1,0,3,2,1,2,1,49009,20,1,1,1
0,3,10,3,2,4,1,Michigan,3,2,1,1,3,2,5,1,0,3,2,1,2,1,49009,20,1,1,1
1,2,3,3,1,3,0,Michigan,3,3,2,1,1,1,1,1,0,2,1,2,2,3,49203,20,1,3,1
0,4,20,3,4,4,0,Michigan,3,3,2,1,1,1,1,1,0,2,1,2,2,3,49203,20,1,3,1
1,4,0,0,4,3,0,Michigan,3,3,2,1,1,1,1,1,0,2,1,2,2,3,49203,20,1,3,1
0,1,1,1,3,2,0,Michigan,3,3,2,1,1,1,1,1,0,2,1,2,2,3,49203,20,1,3,1
1,4,20,2,2,1,0,Michigan,3,3,2,1,1,1,1,1,0,2,1,2,2,3,49203,20,1,3,1
1,4,0,2,3,1,0,Michigan,3,3,2,1,1,1,1,1,0,2,1,2,2,3,49203,20,1,3,1
1,3,1,5,3,4,0,Michigan,3,2,1,1,3,1,1,2,0,1,1,1,2,1,49240,20,2,2,1
1,2,20,0,1,4,0,Michigan,3,2,1,1,3,1,1,2,0,1,1,1,2,1,49240,20,2,2,1
0,1,2,1,3,1,0,Michigan,3,2,1,1,3,1,1,2,0,1,1,1,2,1,49240,20,2,2,1
1,4,0,20,4,2,0,Michigan,3,2,1,1,3,1,1,2,0,1,1,1,2,1,49240,20,2,2,1
1,3,2,1,3,1,0,Michigan,3,2,1,1,3,1,1,2,0,1,1,1,2,1,49240,20,2,2,1
1,2,3,10,3,3,0,Michigan,3,2,1,1,3,1,1,2,0,1,1,1,2,1,49240,20,2,2,1
0,4,10,2,2,2,0,Michigan,3,3,1,2,4,1,1,2,0,2,1,1,2,1,49247,80,4,2,2
0,4,2,3,3,3,0,Michigan,3,3,1,2,4,1,1,2,0,2,1,1,2,1,49247,80,4,2,2
0,4,1,20,2,3,0,Michigan,3,3,1,2,4,1,1,2,0,2,1,1,2,1,49247,80,4,2,2
0,3,5,20,1,1,0,Michigan,3,3,1,2,4,1,1,2,0,2,1,1,2,1,49247,80,4,2,2
0,3,0,2,4,4,0,Michigan,3,3,1,2,4,1,1,2,0,2,1,1,2,1,49247,80,4,2,2
0,4,2,5,3,1,0,Michigan,3,3,1,2,4,1,1,2,0,2,1,1,2,1,49247,80,4,2,2
0,1,10,10,1,3,1,Michigan,3,3,1,2,2,2,2,2,0,1,2,1,2,1,49316,30,3,1,1
1,4,20,1,4,3,1,Michigan,3,3,1,2,2,2,2,2,0,1,2,1,2,1,49316,30,3,1,1
1,2,5,5,4,4,1,Michigan,3,3,1,2,2,2,2,2,0,1,2,1,2,1,49316,30,3,1,1
1,3,3,2,1,2,1,Michigan,3,3,1,2,2,2,2,2,0,1,2,1,2,1,49316,30,3,1,1
1,3,10,1,1,1,1,Michigan,3,3,1,2,2,2,2,2,0,1,2,1,2,1,49316,30,3,1,1
1,3,5,2,3,2,1,Michigan,3,3,1,2,2,2,2,2,0,1,2,1,2,1,49316,30,3,1,1
0,1,1,10,4,3,0,Michigan,3,3,6,2,3,1,1,3,0,6,2,5,2,3,49321,15,0,2,1
0,3,2,10,3,4,0,Michigan,3,3,6,2,3,1,1,3,0,6,2,5,2,3,49321,15,0,2,1
0,2,20,2,4,2,0,Michigan,3,3,6,2,3,1,1,3,0,6,2,5,2,3,49321,15,0,2,1
0,2,3,10,3,3,0,Michigan,3,3,6,2,3,1,1,3,0,6,2,5,2,3,49321,15,0,2,1
0,1,5,0,1,2,0,Michigan,3,3,6,2,3,1,1,3,0,6,2,5,2,3,49321,15,0,2,1
0,4,10,20,1,1,0,Michigan,3,3,6,2,3,1,1,3,0,6,2,5,2,3,49321,15,0,2,1
0,4,10,0,3,2,0,Michigan,3,3,1,2,3,1,1,2,0,6,1,2,2,1,49331,75,4,3,1
1,3,2,1,3,1,0,Michigan,3,3,1,2,3,1,1,2,0,6,1,2,2,1,49331,75,4,3,1
1,2,5,2,3,3,0,Michigan,3,3,1,2,3,1,1,2,0,6,1,2,2,1,49331,75,4,3,1
0,2,20,0,3,1,0,Michigan,3,3,1,2,3,1,1,2,0,6,1,2,2,1,49331,75,4,3,1
0,2,20,0,1,4,0,Michigan,3,3,1,2,3,1,1,2,0,6,1,2,2,1,49331,75,4,3,1
0,4,1,10,4,4,0,Michigan,3,3,1,2,3,1,1,2,0,6,1,2,2,1,49331,75,4,3,1
1,1,2,1,3,1,0,Michigan,3,2,1,2,2,1,1,2,0,1,2,2,1,1,49508,25,0,3,1
0,3,0,1,1,4,0,Michigan,3,2,1,2,2,1,1,2,0,1,2,2,1,1,49508,25,0,3,1
1,4,2,5,3,1,0,Michigan,3,2,1,2,2,1,1,2,0,1,2,2,1,1,49508,25,0,3,1
1,2,5,3,2,3,0,Michigan,3,2,1,2,2,1,1,2,0,1,2,2,1,1,49508,25,0,3,1
1,3,1,2,1,4,0,Michigan,3,2,1,2,2,1,1,2,0,1,2,2,1,1,49508,25,0,3,1
1,4,5,5,2,3,0,Michigan,3,2,1,2,2,1,1,2,0,1,2,2,1,1,49508,25,0,3,1
1,3,5,2,3,2,0,Michigan,3,4,1,2,1,1,1,1,0,3,2,2,2,1,49509,25,4,4,1
1,4,5,10,3,2,0,Michigan,3,4,1,2,1,1,1,1,0,3,2,2,2,1,49509,25,4,4,1
0,4,20,3,4,4,0,Michigan,3,4,1,2,1,1,1,1,0,3,2,2,2,1,49509,25,4,4,1
1,3,3,20,2,2,0,Michigan,3,4,1,2,1,1,1,1,0,3,2,2,2,1,49509,25,4,4,1
0,1,2,0,2,3,0,Michigan,3,4,1,2,1,1,1,1,0,3,2,2,2,1,49509,25,4,4,1
1,2,10,3,1,1,0,Michigan,3,4,1,2,1,1,1,1,0,3,2,2,2,1,49509,25,4,4,1
1,4,20,1,4,1,1,Michigan,3,3,1,3,3,1,1,3,1,6,1,2,2,1,49519,90,4,1,1
1,4,5,0,1,1,1,Michigan,3,3,1,3,3,1,1,3,1,6,1,2,2,1,49519,90,4,1,1
0,1,10,2,4,3,1,Michigan,3,3,1,3,3,1,1,3,1,6,1,2,2,1,49519,90,4,1,1
1,4,1,10,4,4,1,Michigan,3,3,1,3,3,1,1,3,1,6,1,2,2,1,49519,90,4,1,1
0,1,1,1,1,2,1,Michigan,3,3,1,3,3,1,1,3,1,6,1,2,2,1,49519,90,4,1,1
0,1,3,2,1,4,1,Michigan,3,3,1,3,3,1,1,3,1,6,1,2,2,1,49519,90,4,1,1
0,2,20,20,3,2,1,Michigan,3,1,1,2,3,1,1,1,0,3,2,2,2,2,49938,20,0,1,3
0,1,10,10,2,1,1,Michigan,3,1,1,2,3,1,1,1,0,3,2,2,2,2,49938,20,0,1,3
1,3,3,5,4,1,1,Michigan,3,1,1,2,3,1,1,1,0,3,2,2,2,2,49938,20,0,1,3
0,3,0,1,1,4,1,Michigan,3,1,1,2,3,1,1,1,0,3,2,2,2,2,49938,20,0,1,3
1,2,0,2,3,3,1,Michigan,3,1,1,2,3,1,1,1,0,3,2,2,2,2,49938,20,0,1,3
0,1,5,1,4,2,1,Michigan,3,1,1,2,3,1,1,1,0,3,2,2,2,2,49938,20,0,1,3
1,1,0,3,3,4,0,Iowa,3,4,6,1,1,2,5,1,0,6,2,6,3,3,50309,10,0,3,1
0,1,10,3,4,2,0,Iowa,3,4,6,1,1,2,5,1,0,6,2,6,3,3,50309,10,0,3,1
1,4,3,5,3,3,0,Iowa,3,4,6,1,1,2,5,1,0,6,2,6,3,3,50309,10,0,3,1
1,2,20,5,1,3,0,Iowa,3,4,6,1,1,2,5,1,0,6,2,6,3,3,50309,10,0,3,1
1,2,10,5,3,1,0,Iowa,3,4,6,1,1,2,5,1,0,6,2,6,3,3,50309,10,0,3,1
1,3,3,2,1,2,0,Iowa,3,4,6,1,1,2,5,1,0,6,2,6,3,3,50309,10,0,3,1
1,1,0,20,4,4,1,Iowa,3,2,1,1,2,2,1,1,0,2,2,1,1,3,50310,10,0,1,1
1,3,10,3,2,4,1,Iowa,3,2,1,1,2,2,1,1,0,2,2,1,1,3,50310,10,0,1,1
1,4,1,5,1,2,1,Iowa,3,2,1,1,2,2,1,1,0,2,2,1,1,3,50310,10,0,1,1
1,2,3,10,4,3,1,Iowa,3,2,1,1,2,2,1,1,0,2,2,1,1,3,50310,10,0,1,1
1,1,3,10,1,1,1,Iowa,3,2,1,1,2,2,1,1,0,2,2,1,1,3,50310,10,0,1,1
1,2,10,5,2,2,1,Iowa,3,2,1,1,2,2,1,1,0,2,2,1,1,3,50310,10,0,1,1
1,2,3,20,3,3,0,Iowa,3,2,1,1,4,4,1,1,0,3,2,5,2,2,50315,5,2,1,1
1,3,0,10,3,1,0,Iowa,3,2,1,1,4,4,1,1,0,3,2,5,2,2,50315,5,2,1,1
1,3,5,0,1,2,0,Iowa,3,2,1,1,4,4,1,1,0,3,2,5,2,2,50315,5,2,1,1
1,3,10,1,1,1,0,Iowa,3,2,1,1,4,4,1,1,0,3,2,5,2,2,50315,5,2,1,1
1,4,0,20,1,3,0,Iowa,3,2,1,1,4,4,1,1,0,3,2,5,2,2,50315,5,2,1,1
0,4,10,3,3,4,0,Iowa,3,2,1,1,4,4,1,1,0,3,2,5,2,2,50315,5,2,1,1
0,1,20,5,2,2,0,Iowa,3,2,4,1,4,1,1,3,0,3,2,5,2,2,51501,5,0,1,1
0,1,2,20,4,3,0,Iowa,3,2,4,1,4,1,1,3,0,3,2,5,2,2,51501,5,0,1,1
0,4,1,20,1,4,0,Iowa,3,2,4,1,4,1,1,3,0,3,2,5,2,2,51501,5,0,1,1
0,4,0,2,3,1,0,Iowa,3,2,4,1,4,1,1,3,0,3,2,5,2,2,51501,5,0,1,1
0,2,3,1,3,1,0,Iowa,3,2,4,1,4,1,1,3,0,3,2,5,2,2,51501,5,0,1,1
0,4,0,20,1,3,0,Iowa,3,2,4,1,4,1,1,3,0,3,2,5,2,2,51501,5,0,1,1
1,4,10,3,3,4,1,Iowa,3,2,5,1,2,1,1,4,0,6,1,5,3,3,51650,10,0,4,4
1,2,0,3,2,1,1,Iowa,3,2,5,1,2,1,1,4,0,6,1,5,3,3,51650,10,0,4,4
1,1,0,0,2,4,1,Iowa,3,2,5,1,2,1,1,4,0,6,1,5,3,3,51650,10,0,4,4
0,3,1,1,3,2,1,Iowa,3,2,5,1,2,1,1,4,0,6,1,5,3,3,51650,10,0,4,4
1,1,3,10,3,1,1,Iowa,3,2,5,1,2,1,1,4,0,6,1,5,3,3,51650,10,0,4,4
0,2,5,2,4,3,1,Iowa,3,2,5,1,2,1,1,4,0,6,1,5,3,3,51650,10,0,4,4
1,4,0,20,1,3,1,Iowa,3,4,1,2,3,1,2,2,0,1,2,2,2,1,52317,20,2,1,1
0,2,1,0,4,4,1,Iowa,3,4,1,2,3,1,2,2,0,1,2,2,2,1,52317,20,2,1,1
0,2,0,3,2,1,1,Iowa,3,4,1,2,3,1,2,2,0,1,2,2,2,1,52317,20,2,1,1
0,2,1,10,2,2,1,Iowa,3,4,1,2,3,1,2,2,0,1,2,2,2,1,52317,20,2,1,1
0,1,5,2,3,4,1,Iowa,3,4,1,2,3,1,2,2,0,1,2,2,2,1,52317,20,2,1,1
1,4,0,1,3,1,1,Iowa,3,4,1,2,3,1,2,2,0,1,2,2,2,1,52317,20,2,1,1
1,1,0,5,2,1,1,Iowa,3,2,5,2,2,1,1,1,0,3,2,5,3,2,52403,10,0,4,1
0,3,10,5,4,4,1,Iowa,3,2,5,2,2,1,1,1,0,3,2,5,3,2,52403,10,0,4,1
1,1,10,10,1,3,1,Iowa,3,2,5,2,2,1,1,1,0,3,2,5,3,2,52403,10,0,4,1
1,2,5,20,3,4,1,Iowa,3,2,5,2,2,1,1,1,0,3,2,5,3,2,52403,10,0,4,1
0,3,5,20,4,1,1,Iowa,3,2,5,2,2,1,1,1,0,3,2,5,3,2,52403,10,0,4,1
